用户ID,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,cnt_buy,cnt_fav,cnt_pv,pv_to_buy_rate,fav_to_buy_rate,converted,fav_category,avg_price,category_diversity,active_days,peak_hour,night_buy_pct,weekend_pct,fav_category_code
269428,344.0,1.0,6542.85,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,电子产品,6542.85,1.0,1,10,0.0,0.0,4
591686,344.0,1.0,2917.61,4.0,2.9487038058466633,3.0,9.948703805846662,1,0,0,1.0,1.0,1,电子产品,2917.61,1.0,1,13,0.0,0.0,4
878887,344.0,1.0,3353.77,4.0,2.9487038058466633,3.0,9.948703805846662,1,0,0,1.0,1.0,1,家用电器,3353.77,1.0,1,2,1.0,0.0,1
510277,344.0,1.0,1152.88,4.0,2.9487038058466633,3.0,9.948703805846662,1,0,0,1.0,1.0,1,美妆护肤,1152.88,1.0,1,11,0.0,0.0,5
843260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,7,0.0,0.0,3
419682,344.0,1.0,262.96,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,家居用品,262.96,1.0,1,2,1.0,0.0,0
984943,344.0,1.0,4572.11,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,电子产品,4572.11,1.0,1,21,0.0,0.0,4
730535,344.0,1.0,294.91,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,服装鞋帽,294.91,1.0,1,11,0.0,0.0,2
919395,344.0,1.0,261.45,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,261.45,1.0,1,2,1.0,0.0,2
470282,344.0,1.0,964.11,4.0,2.9487038058466633,3.0,9.948703805846662,1,0,0,1.0,1.0,1,美妆护肤,964.11,1.0,1,8,0.0,0.0,5
629970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0,未知,0.0,0.0,1,1,1.0,0.0,3
187384,283.0,1.0,26.38,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,1,0.5,1.0,1,食品饮料,26.38,1.0,2,23,0.5,0.5,6
952929,344.0,1.0,6076.1,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,电子产品,6076.1,1.0,1,21,0.0,0.0,4
258165,344.0,1.0,813.75,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,服装鞋帽,813.75,1.0,1,10,0.0,0.0,2
134521,344.0,1.0,3793.96,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,家居用品,3793.96,1.0,1,18,0.0,0.0,0
958189,344.0,1.0,249.05,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,249.05,1.0,1,3,0.0,0.0,2
536844,344.0,1.0,1604.03,4.0,2.9487038058466633,3.0,9.948703805846662,1,0,0,1.0,1.0,1,美妆护肤,1604.03,1.0,1,15,0.0,0.0,5
977615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0,未知,0.0,0.0,1,6,0.0,0.0,3
241758,344.0,1.0,887.37,4.0,2.9487038058466633,3.0,9.948703805846662,1,0,0,1.0,1.0,1,美妆护肤,887.37,1.0,1,18,0.0,0.0,5
489416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,15,0.0,0.0,3
491020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0,未知,0.0,0.0,1,7,0.0,0.0,3
243644,344.0,1.0,1165.55,4.0,2.9487038058466633,3.0,9.948703805846662,1,0,0,1.0,1.0,1,美妆护肤,1165.55,1.0,1,6,0.0,0.0,5
766185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0,未知,0.0,0.0,1,23,1.0,0.0,3
232810,344.0,1.0,6111.97,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,电子产品,6111.97,1.0,1,6,0.0,0.0,4
464378,344.0,1.0,4266.93,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,家居用品,4266.93,1.0,1,3,0.0,0.0,0
884407,344.0,1.0,161.1,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,161.1,1.0,1,13,0.0,0.0,2
592932,344.0,1.0,948.63,4.0,2.9487038058466633,3.0,9.948703805846662,1,0,0,1.0,1.0,1,美妆护肤,948.63,1.0,1,16,0.0,0.0,5
478947,344.0,1.0,355.52,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,家居用品,355.52,1.0,1,19,0.0,0.0,0
260456,344.0,1.0,7394.44,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,电子产品,7394.44,1.0,1,12,0.0,0.0,4
318645,344.0,1.0,3310.03,4.0,2.9487038058466633,3.0,9.948703805846662,1,0,0,1.0,1.0,1,电子产品,3310.03,1.0,1,6,0.0,0.0,4
236711,344.0,1.0,4138.86,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,电子产品,4138.86,1.0,1,18,0.0,0.0,4
113813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,6,0.0,0.0,3
306998,344.0,1.0,22.69,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,食品饮料,22.69,1.0,1,18,0.0,0.0,6
713858,344.0,1.0,5701.95,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,家用电器,5701.95,1.0,1,1,1.0,0.0,1
229683,344.0,1.0,3237.61,4.0,2.9487038058466633,3.0,9.948703805846662,1,0,0,1.0,1.0,1,电子产品,3237.61,1.0,1,10,0.0,0.0,4
989923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,23,1.0,0.0,3
218308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,3,0.0,0.0,3
590428,344.0,1.0,96.19,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,食品饮料,96.19,1.0,1,11,0.0,0.0,6
442904,344.0,1.0,3346.94,4.0,2.9487038058466633,3.0,9.948703805846662,1,0,0,1.0,1.0,1,家用电器,3346.94,1.0,1,21,0.0,0.0,1
721906,344.0,1.0,1012.18,4.0,2.9487038058466633,3.0,9.948703805846662,1,0,0,1.0,1.0,1,家用电器,1012.18,1.0,1,0,1.0,0.0,1
544119,344.0,1.0,164.58,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,164.58,1.0,1,19,0.0,0.0,2
528367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,15,0.0,0.0,3
299751,344.0,1.0,2006.7,4.0,2.9487038058466633,3.0,9.948703805846662,1,0,0,1.0,1.0,1,美妆护肤,2006.7,1.0,1,9,0.0,0.0,5
183546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,18,0.0,0.0,3
255710,344.0,1.0,4083.78,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,电子产品,4083.78,1.0,1,0,1.0,0.0,4
537907,344.0,1.0,183.98,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,183.98,1.0,1,7,0.0,0.0,2
169913,344.0,1.0,3275.0,4.0,2.9487038058466633,3.0,9.948703805846662,1,0,0,1.0,1.0,1,家居用品,3275.0,1.0,1,11,0.0,0.0,0
359291,344.0,1.0,5349.95,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,家用电器,5349.95,1.0,1,1,1.0,0.0,1
181206,344.0,1.0,294.08,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,服装鞋帽,294.08,1.0,1,4,0.0,0.0,2
196998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,3,0.0,0.0,3
383805,344.0,1.0,382.08,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,服装鞋帽,382.08,1.0,1,10,0.0,0.0,2
424063,343.0,1.0,2624.07,4.0,2.9487038058466633,3.0,9.948703805846662,1,0,0,1.0,1.0,1,家用电器,2624.07,1.0,1,19,0.0,0.0,1
867240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,20,0.0,0.0,3
933009,343.0,1.0,2778.71,4.0,2.9487038058466633,3.0,9.948703805846662,1,0,0,1.0,1.0,1,电子产品,2778.71,1.0,1,21,0.0,0.0,4
923108,343.0,1.0,15909.12,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,电子产品,15909.12,1.0,1,22,1.0,0.0,4
734927,343.0,1.0,501.53,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,家居用品,501.53,1.0,1,12,0.0,0.0,0
585542,343.0,1.0,181.47,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,181.47,1.0,1,2,1.0,0.0,2
216031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,7,0.0,0.0,3
289902,343.0,1.0,332.44,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,家居用品,332.44,1.0,1,1,1.0,0.0,0
763717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,6,0.0,0.0,3
609133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0,未知,0.0,0.0,1,23,1.0,0.0,3
779608,100.0,3.0,513.47,2.0,4.999108999109,2.0,8.999108999109,3,0,0,3.0,3.0,1,服装鞋帽,171.15666666666667,2.0,3,18,0.6666666666666666,0.0,2
329426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,15,0.0,0.0,3
607297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0,未知,0.0,0.0,1,6,0.0,0.0,3
219794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0,未知,0.0,0.0,1,11,0.0,0.0,3
786397,343.0,1.0,27.17,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,食品饮料,27.17,1.0,1,5,0.0,0.0,6
768426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,8,0.0,0.0,3
629876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,17,0.0,0.0,3
654969,343.0,1.0,3268.44,4.0,2.9487038058466633,3.0,9.948703805846662,1,0,0,1.0,1.0,1,家用电器,3268.44,1.0,1,1,1.0,0.0,1
187464,343.0,1.0,1832.21,4.0,2.9487038058466633,3.0,9.948703805846662,1,0,0,1.0,1.0,1,美妆护肤,1832.21,1.0,1,10,0.0,0.0,5
581634,343.0,1.0,189.67,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,189.67,1.0,1,8,0.0,0.0,2
327758,343.0,1.0,264.08,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,美妆护肤,264.08,1.0,1,19,0.0,0.0,5
574274,52.0,2.0,2350.1,1.0,4.947812804955662,3.0,8.947812804955662,2,0,0,2.0,2.0,1,服装鞋帽,1175.05,2.0,2,12,0.5,0.5,2
792580,343.0,1.0,3769.2,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,家用电器,3769.2,1.0,1,10,0.0,0.0,1
173999,343.0,1.0,3749.79,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,家用电器,3749.79,1.0,1,11,0.0,0.0,1
429690,343.0,1.0,192.23,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,192.23,1.0,1,22,1.0,0.0,2
760117,343.0,1.0,646.73,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,服装鞋帽,646.73,1.0,1,7,0.0,0.0,2
349521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,7,0.0,0.0,3
658364,343.0,1.0,218.36,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,美妆护肤,218.36,1.0,1,10,0.0,0.0,5
264858,343.0,1.0,4240.5,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,电子产品,4240.5,1.0,1,3,0.0,0.0,4
662656,343.0,1.0,264.17,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,264.17,1.0,1,13,0.0,0.0,2
640295,343.0,1.0,159.22,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,159.22,1.0,1,5,0.0,0.0,2
102796,343.0,1.0,4422.59,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,电子产品,4422.59,1.0,1,9,0.0,0.0,4
837126,343.0,1.0,84.12,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,食品饮料,84.12,1.0,1,16,0.0,0.0,6
493553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0,未知,0.0,0.0,1,1,1.0,0.0,3
594275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0,未知,0.0,0.0,1,20,0.0,0.0,3
499338,211.0,2.0,251.23000000000002,3.0,4.947812804955662,1.0,8.947812804955662,2,0,0,2.0,2.0,1,服装鞋帽,125.61500000000001,2.0,2,7,0.0,0.0,2
629005,343.0,1.0,1224.12,4.0,2.9487038058466633,3.0,9.948703805846662,1,0,0,1.0,1.0,1,家用电器,1224.12,1.0,1,21,0.0,0.0,1
505484,343.0,1.0,600.22,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,服装鞋帽,600.22,1.0,1,1,1.0,0.0,2
951771,343.0,1.0,256.57,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,256.57,1.0,1,14,0.0,0.0,2
938718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,3,0.0,0.0,3
219165,343.0,1.0,698.39,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,美妆护肤,698.39,1.0,1,13,0.0,0.0,5
249553,310.0,1.0,239.42,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,1,0.5,1.0,1,服装鞋帽,239.42,1.0,2,5,0.0,0.0,2
815570,343.0,1.0,5950.41,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,电子产品,5950.41,1.0,1,15,0.0,0.0,4
730025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,16,0.0,0.0,3
949677,343.0,1.0,892.67,4.0,2.9487038058466633,3.0,9.948703805846662,1,0,0,1.0,1.0,1,美妆护肤,892.67,1.0,1,4,0.0,0.0,5
567761,343.0,1.0,4548.03,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,电子产品,4548.03,1.0,1,16,0.0,0.0,4
559206,342.0,1.0,4043.54,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,电子产品,4043.54,1.0,1,15,0.0,0.0,4
362714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0,未知,0.0,0.0,1,8,0.0,0.0,3
591765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,19,0.0,0.0,3
788482,343.0,1.0,160.21,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,160.21,1.0,1,16,0.0,0.0,2
239080,343.0,1.0,163.53,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,163.53,1.0,1,12,0.0,0.0,2
145166,343.0,1.0,942.59,4.0,2.9487038058466633,3.0,9.948703805846662,1,0,0,1.0,1.0,1,美妆护肤,942.59,1.0,1,22,1.0,0.0,5
539829,343.0,1.0,15823.2,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,电子产品,15823.2,1.0,1,21,0.0,0.0,4
500370,343.0,1.0,884.94,4.0,2.9487038058466633,3.0,9.948703805846662,1,0,0,1.0,1.0,1,美妆护肤,884.94,1.0,1,15,0.0,0.0,5
759895,343.0,1.0,2353.59,4.0,2.9487038058466633,3.0,9.948703805846662,1,0,0,1.0,1.0,1,电子产品,2353.59,1.0,1,0,1.0,0.0,4
890980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,1,1.0,0.0,3
392422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,10,0.0,0.0,3
664986,343.0,1.0,381.85,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,家居用品,381.85,1.0,1,14,0.0,0.0,0
544341,343.0,1.0,422.72,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,家居用品,422.72,1.0,1,11,0.0,0.0,0
713753,343.0,1.0,306.41,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,服装鞋帽,306.41,1.0,1,11,0.0,0.0,2
599214,343.0,1.0,643.23,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,服装鞋帽,643.23,1.0,1,7,0.0,0.0,2
115348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,17,0.0,0.0,3
702483,343.0,1.0,6779.08,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,电子产品,6779.08,1.0,1,23,1.0,0.0,4
997882,343.0,1.0,286.11,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,美妆护肤,286.11,1.0,1,11,0.0,0.0,5
295199,343.0,1.0,362.31,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,家居用品,362.31,1.0,1,11,0.0,0.0,0
703502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,8,0.0,0.0,3
804827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,12,0.0,0.0,3
610900,155.0,2.0,1319.9099999999999,2.0,4.947812804955662,3.0,9.947812804955662,2,0,0,2.0,2.0,1,美妆护肤,659.9549999999999,2.0,2,22,0.5,0.0,5
238908,343.0,1.0,6326.11,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,家用电器,6326.11,1.0,1,2,1.0,0.0,1
824732,343.0,1.0,3458.78,4.0,2.9487038058466633,3.0,9.948703805846662,1,0,0,1.0,1.0,1,家用电器,3458.78,1.0,1,20,0.0,0.0,1
365080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,13,0.0,0.0,3
283210,279.0,2.0,704.6800000000001,4.0,4.947812804955662,2.0,10.947812804955662,2,0,0,2.0,2.0,1,食品饮料,352.34000000000003,2.0,2,6,0.0,0.0,6
777893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0,未知,0.0,0.0,1,7,0.0,0.0,3
101375,343.0,1.0,3607.2,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,电子产品,3607.2,1.0,1,7,0.0,0.0,4
128214,343.0,1.0,343.88,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,服装鞋帽,343.88,1.0,1,18,0.0,0.0,2
236328,343.0,1.0,354.68,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,服装鞋帽,354.68,1.0,1,19,0.0,0.0,2
351742,343.0,1.0,4175.43,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,电子产品,4175.43,1.0,1,4,0.0,0.0,4
679720,343.0,1.0,703.22,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,服装鞋帽,703.22,1.0,1,23,1.0,0.0,2
106738,343.0,1.0,176.75,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,176.75,1.0,1,17,0.0,0.0,2
600748,343.0,1.0,378.72,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,家居用品,378.72,1.0,1,2,1.0,0.0,0
806592,343.0,1.0,1078.8,4.0,2.9487038058466633,3.0,9.948703805846662,1,0,0,1.0,1.0,1,美妆护肤,1078.8,1.0,1,19,0.0,0.0,5
825605,343.0,1.0,1801.86,4.0,2.9487038058466633,3.0,9.948703805846662,1,0,0,1.0,1.0,1,美妆护肤,1801.86,1.0,1,9,0.0,0.0,5
205515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,1,1.0,0.0,3
596750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,3,0.0,0.0,3
502701,343.0,1.0,259.23,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,259.23,1.0,1,16,0.0,0.0,2
282743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,1,1.0,0.0,3
272056,140.0,3.0,2371.96,2.0,4.999108999109,3.0,9.999108999109,3,0,0,3.0,3.0,1,美妆护肤,790.6533333333333,2.0,3,16,0.0,0.3333333333333333,5
264483,343.0,1.0,14894.6,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,电子产品,14894.6,1.0,1,13,0.0,0.0,4
741625,343.0,1.0,143.72,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,143.72,1.0,1,2,1.0,0.0,2
618924,343.0,1.0,613.31,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,服装鞋帽,613.31,1.0,1,2,1.0,0.0,2
987259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,0,1.0,0.0,3
902368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0,未知,0.0,0.0,1,2,1.0,0.0,3
274120,343.0,1.0,955.54,4.0,2.9487038058466633,3.0,9.948703805846662,1,0,0,1.0,1.0,1,美妆护肤,955.54,1.0,1,20,0.0,0.0,5
899517,343.0,1.0,213.67,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,213.67,1.0,1,5,0.0,0.0,2
820196,343.0,1.0,763.43,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,服装鞋帽,763.43,1.0,1,23,1.0,0.0,2
246841,270.0,2.0,4131.92,3.0,4.947812804955662,4.0,11.947812804955662,2,0,0,2.0,2.0,1,服装鞋帽,2065.96,2.0,2,23,0.5,0.5,2
730367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,8,0.0,0.0,3
477326,343.0,1.0,199.73,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,199.73,1.0,1,8,0.0,0.0,2
567676,343.0,1.0,3752.39,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,家居用品,3752.39,1.0,1,3,0.0,0.0,0
893010,343.0,1.0,817.52,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,美妆护肤,817.52,1.0,1,13,0.0,0.0,5
681482,343.0,1.0,538.51,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,家居用品,538.51,1.0,1,20,0.0,0.0,0
561564,343.0,1.0,3564.85,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,家居用品,3564.85,1.0,1,16,0.0,0.0,0
771563,343.0,1.0,399.31,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,服装鞋帽,399.31,1.0,1,5,0.0,0.0,2
331467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,15,0.0,0.0,3
960135,343.0,1.0,4819.47,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,电子产品,4819.47,1.0,1,6,0.0,0.0,4
821668,343.0,1.0,169.21,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,169.21,1.0,1,3,0.0,0.0,2
263235,343.0,1.0,5146.95,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,电子产品,5146.95,1.0,1,4,0.0,0.0,4
230184,343.0,1.0,3348.59,4.0,2.9487038058466633,3.0,9.948703805846662,1,0,0,1.0,1.0,1,家居用品,3348.59,1.0,1,22,1.0,0.0,0
551103,343.0,1.0,346.93,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,服装鞋帽,346.93,1.0,1,16,0.0,0.0,2
497801,343.0,1.0,271.75,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,美妆护肤,271.75,1.0,1,9,0.0,0.0,5
240733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,21,0.0,0.0,3
599392,343.0,1.0,278.95,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,服装鞋帽,278.95,1.0,1,0,1.0,0.0,2
419426,343.0,1.0,5857.3,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,电子产品,5857.3,1.0,1,21,0.0,0.0,4
292984,343.0,1.0,285.27,4.0,2.9487038058466633,2.0,8.948703805846662,1,0,0,1.0,1.0,1,服装鞋帽,285.27,1.0,1,22,1.0,0.0,2
724781,343.0,1.0,4452.3,4.0,2.9487038058466633,4.0,10.948703805846662,1,0,0,1.0,1.0,1,电子产品,4452.3,1.0,1,14,0.0,0.0,4
786975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,2,1.0,0.0,3
323041,343.0,1.0,143.1,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,143.1,1.0,1,4,0.0,0.0,2
133667,343.0,1.0,167.81,4.0,2.9487038058466633,1.0,7.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,167.81,1.0,1,13,0.0,0.0,2
